biorxiv_doi,published_doi,title,flesch_reading_ease,flesch_kincaid_grade,gunning_fog,num_contractions,contractions_per_1000,uses_contractions,num_exclamation,exclamation_per_1000,uses_exclamation,num_signposting,signposting_per_1000,uses_signposting,num_vague_verbs,vague_verbs_per_1000,uses_vague_verbs,num_allows_to,allows_to_per_1000,uses_allows_to,num_aim_to,aim_to_per_1000,uses_aim_to,num_we,we_per_1000,uses_we,num_hedging,hedging_per_1000,uses_hedging,num_to_that_end,to_that_end_per_1000,uses_to_that_end,num_chatgpt_words,chatgpt_words_per_1000,uses_chatgpt_words,num_absolute_words,absolute_words_per_1000,uses_absolute_words,num_comparatives,comparatives_per_1000,uses_comparatives,num_passive,passive_per_1000,uses_passive
10.1101/2021.11.29.470301,,Validating a computational framework for ionic electrodiffusion with cortical spreading depression as a case study,36.013324812116224,12.185656259326361,14.694089309992433,0,0.0,False,0,0.0,False,0,0.0,False,6,1.1632415664986429,True,0,0.0,False,0,0.0,False,69,13.377278014734394,True,19,3.683598293912369,True,0,0.0,False,0,0.0,False,0,0.0,False,3,0.5816207832493214,True,42,8.1426909654905,True
10.1101/2021.11.29.470422,,"TractoInferno: A large-scale, open-source, multi-site database for machine learning dMRI tractography",33.42320795518148,13.828527105111366,16.44420638510034,0,0.0,False,0,0.0,False,0,0.0,False,12,2.2865853658536586,True,1,0.19054878048780488,True,0,0.0,False,66,12.576219512195122,True,24,4.573170731707317,True,0,0.0,False,2,0.38109756097560976,True,1,0.19054878048780488,True,19,3.620426829268293,True,48,9.146341463414634,True
10.1101/2021.11.29.470460,,Hunchback activates Bicoid in post-mitotic Pair1 neurons to regulate synapse number,38.64337092758848,12.929876534104324,15.445693160981103,0,0.0,False,0,0.0,False,0,0.0,False,4,0.9431737797689225,True,0,0.0,False,0,0.0,False,68,16.03395425607168,True,14,3.3011082291912284,True,0,0.0,False,0,0.0,False,0,0.0,False,6,1.4147606696533837,True,83,19.57085593020514,True
10.1101/2021.11.29.470473,,Oxytocin signaling in the posterior hypothalamus prevents hyperphagic obesity in mice,45.59372073989198,11.414035030283188,14.248158454738912,0,0.0,False,0,0.0,False,0,0.0,False,5,1.1178180192264697,True,0,0.0,False,1,0.223563603845294,True,48,10.731052984574111,True,18,4.024144869215292,True,0,0.0,False,0,0.0,False,0,0.0,False,2,0.447127207690588,True,71,15.873015873015872,True
10.1101/2021.11.29.470475,,Micronized curcumin causes hyperlocomotion in zebrafish larvae,35.19324422782455,13.021934767161405,16.20010208268698,0,0.0,False,0,0.0,False,0,0.0,False,0,0.0,False,0,0.0,False,1,0.3248862897985705,True,7,2.2742040285899936,True,11,3.5737491877842755,True,0,0.0,False,0,0.0,False,0,0.0,False,3,0.9746588693957114,True,85,27.61533463287849,True
10.1101/2021.11.29.470476,,Activity-dependent mitochondrial transport in peri-synaptic glia drives motor function,23.07039412854425,14.722477370019512,17.114943519648843,0,0.0,False,0,0.0,False,0,0.0,False,14,1.9382528035442337,True,0,0.0,False,1,0.13844662882458814,True,78,10.798837048317873,True,15,2.0766994323688217,True,0,0.0,False,0,0.0,False,1,0.13844662882458814,True,4,0.5537865152983525,True,110,15.229129170704693,True
10.1101/2021.11.30.470367,,Stimulus-Dependent Theta Rhythmic Activity in Primate V1 Predicts Visual Detection,36.31868114132314,12.407170046925383,16.079630642561032,0,0.0,False,0,0.0,False,0,0.0,False,3,0.6835269993164731,True,0,0.0,False,0,0.0,False,70,15.948963317384369,True,15,3.417634996582365,True,0,0.0,False,0,0.0,False,3,0.6835269993164731,True,3,0.6835269993164731,True,65,14.809751651856915,True
10.1101/2021.11.30.470539,,Neural basis for anxiety and anxiety-related physiological responses during a driving situation: An fMRI study,27.645732259098537,14.04119003184676,17.916399769260366,0,0.0,False,0,0.0,False,0,0.0,False,2,0.2416626389560174,True,0,0.0,False,0,0.0,False,75,9.062348960850652,True,41,4.954084098598357,True,0,0.0,False,0,0.0,False,0,0.0,False,15,1.8124697921701305,True,139,16.795553407443208,True
10.1101/2021.11.30.470555,,Multiscale and extended retrieval of associative memory structures in a cortical model of local-global inhibition balance,27.267792327754876,14.797216909367531,17.824081721364923,0,0.0,False,0,0.0,False,0,0.0,False,6,1.2738853503184713,True,0,0.0,False,0,0.0,False,55,11.677282377919319,True,30,6.369426751592357,True,0,0.0,False,0,0.0,False,0,0.0,False,15,3.1847133757961785,True,35,7.43099787685775,True
10.1101/2021.11.30.470560,,Capturing cognitive events embedded in the real-world using mobile EEG and Eye-Tracking,26.022868206198552,15.096176880091566,18.75532251621446,0,0.0,False,0,0.0,False,0,0.0,False,34,3.417428887325359,True,2,0.2010252286661976,True,2,0.2010252286661976,True,1,0.1005126143330988,True,58,5.8297316313197305,True,0,0.0,False,1,0.1005126143330988,True,1,0.1005126143330988,True,17,1.7087144436626795,True,173,17.388682279626092,True
10.1101/2021.11.30.470569,,The effects of probabilistic context inference on motor adaptation,35.54036389151338,14.493244317234481,17.140543544711836,0,0.0,False,0,0.0,False,0,0.0,False,17,1.7799183331588315,True,0,0.0,False,0,0.0,False,101,10.574808920531881,True,66,6.910271175793111,True,0,0.0,False,0,0.0,False,6,0.6282064705266465,True,29,3.0363312742121247,True,100,10.470107842110774,True
10.1101/2021.11.30.470657,,"Microevidence for microdosing with psilocybin mushrooms: a double-blind placebo-controlled study of subjective effects, behavior, creativity, perception, cognition, and brain activity",36.00383544735084,12.753301087383683,16.164974549548955,0,0.0,False,0,0.0,False,0,0.0,False,9,1.0305736860185502,True,0,0.0,False,3,0.3435245620061835,True,34,3.8932783694034123,True,30,3.4352456200618344,True,0,0.0,False,0,0.0,False,3,0.3435245620061835,True,8,0.9160654986831558,True,147,16.83270353830299,True
10.1101/2021.12.02.470914,,"Relationship between high-frequency activity in the cortical sensory and the motor hand areas, and their myelin content",29.81828011639962,14.590971546768007,18.63450175839556,0,0.0,False,0,0.0,False,0,0.0,False,3,0.597609561752988,True,0,0.0,False,0,0.0,False,36,7.171314741035856,True,24,4.780876494023904,True,0,0.0,False,0,0.0,False,1,0.19920318725099603,True,5,0.9960159362549801,True,88,17.52988047808765,True
10.1101/2021.12.02.470964,,Spectral distribution dynamics across different attentional priority states,35.23978578213806,12.871378636712482,16.41716462100192,0,0.0,False,0,0.0,False,0,0.0,False,5,0.62625250501002,True,0,0.0,False,0,0.0,False,23,2.880761523046092,True,21,2.6302605210420844,True,0,0.0,False,0,0.0,False,3,0.375751503006012,True,4,0.501002004008016,True,100,12.525050100200401,True
10.1101/2021.12.02.470970,,Learning progress mediates the link between cognitive effort and task engagement,33.64783599356406,13.299367286783383,16.3089599388211,0,0.0,False,0,0.0,False,0,0.0,False,12,1.5455950540958268,True,0,0.0,False,1,0.12879958784131892,True,47,6.053580628541988,True,25,3.2199896960329726,True,0,0.0,False,0,0.0,False,2,0.25759917568263785,True,17,2.1895929933024214,True,115,14.811952601751674,True
10.1101/2021.12.03.471064,,Transfreq: a Python package for computing the theta-to-alpha transition frequency from resting state EEG data,39.30545278875715,13.548562582345195,16.101624945103207,0,0.0,False,0,0.0,False,2,0.43355733795794493,True,13,2.8181226967266424,True,0,0.0,False,0,0.0,False,28,6.0698027314112295,True,17,3.685237372642532,True,0,0.0,False,0,0.0,False,1,0.21677866897897247,True,7,1.5174506828528074,True,54,11.706048124864513,True
10.1101/2021.12.03.471079,,Topographically localised modulation of tectal cell spatial tuning by natural scenes,38.549568333181895,13.050044937860381,16.33482953101788,0,0.0,False,0,0.0,False,0,0.0,False,5,1.4912019087384432,True,0,0.0,False,0,0.0,False,11,3.2806441992245747,True,21,6.263048016701462,True,0,0.0,False,0,0.0,False,0,0.0,False,1,0.29824038174768863,True,87,25.946913212048912,True
10.1101/2021.12.05.471232,,Met/HGFR triggers detrimental reactive microglia in TBI,34.602706834256054,13.04811801609906,15.734784092434541,0,0.0,False,0,0.0,False,0,0.0,False,7,0.7284837131855553,True,0,0.0,False,0,0.0,False,36,3.746487667811427,True,19,1.9773129357893642,True,0,0.0,False,0,0.0,False,1,0.10406910188365075,True,8,0.832552815069206,True,173,18.00395462587158,True
10.1101/2021.12.05.471337,,Selective representations of texture and motion in mouse higher visual areas,29.030816221698615,13.874299372783305,17.233940773207113,0,0.0,False,0,0.0,False,0,0.0,False,11,1.4111610006414368,True,0,0.0,False,0,0.0,False,117,15.009621552277101,True,27,3.4637588197562543,True,0,0.0,False,0,0.0,False,7,0.8980115458627325,True,20,2.565747273893521,True,125,16.03592046183451,True
10.1101/2021.12.06.471350,,Visualizing cell death in live retina: Using calpain activity detection as a biomarker for retinal degeneration,40.07257826894343,12.300587246780506,15.357664650098895,0,0.0,False,0,0.0,False,0,0.0,False,4,0.8161599673536013,True,0,0.0,False,0,0.0,False,12,2.448479902060804,True,32,6.52927973882881,True,0,0.0,False,0,0.0,False,0,0.0,False,2,0.40807998367680065,True,91,18.56763925729443,True
10.1101/2021.12.06.471371,,Task-dependent switching of feedback controllers,36.281377282240044,13.539725048711844,16.48300730735834,0,0.0,False,0,0.0,False,0,0.0,False,19,1.958359101216244,True,0,0.0,False,1,0.1030715316429602,True,98,10.101010101010102,True,35,3.6075036075036073,True,0,0.0,False,0,0.0,False,8,0.8245722531436817,True,7,0.7215007215007215,True,113,11.647083075654503,True
10.1101/2021.12.06.471376,,Short latency stretch reflexes depend on the balance of activity in agonist and antagonist muscles during ballistic elbow movements,33.49924543278627,13.001625390777647,15.46315943728019,0,0.0,False,0,0.0,False,0,0.0,False,14,2.7037466203167244,True,0,0.0,False,0,0.0,False,44,8.497489378138278,True,21,4.055619930475086,True,0,0.0,False,0,0.0,False,1,0.19312475859405176,True,8,1.544998068752414,True,81,15.643105446118192,True
10.1101/2021.12.06.471391,,Homeostatic Synaptic Plasticity Rescues Neural Coding Reliability,30.220458024457514,13.802416571147418,16.366115903353148,0,0.0,False,0,0.0,False,0,0.0,False,8,1.230958609016772,True,0,0.0,False,1,0.1538698261270965,True,48,7.3857516541006305,True,14,2.1541775657793507,True,0,0.0,False,0,0.0,False,0,0.0,False,9,1.3848284351438682,True,133,20.464686874903833,True
10.1101/2021.12.07.471404,,Computational models reveal how chloride dynamics determine the optimal distribution of inhibitory synapses to minimise dendritic excitability,29.958582993675208,14.862901946788437,17.65885795131036,0,0.0,False,0,0.0,False,0,0.0,False,13,1.6362492133417244,True,0,0.0,False,0,0.0,False,43,5.412208936438011,True,43,5.412208936438011,True,0,0.0,False,0,0.0,False,2,0.2517306482064191,True,35,4.405286343612335,True,76,9.565764631843926,True
10.1101/2021.12.07.471625,,Intermittent brain network reconfigurations and the resistance to social media influence,25.323567077660414,15.738476588273773,18.92265629332982,0,0.0,False,0,0.0,False,0,0.0,False,15,1.3995148348572495,True,0,0.0,False,0,0.0,False,88,8.210487031162529,True,53,4.944952416495615,True,0,0.0,False,0,0.0,False,9,0.8397089009143497,True,41,3.825340548609815,True,145,13.528643403620078,True
10.1101/2021.12.07.471662,,Neural Oscillatory Characteristics of Feedback Associated Activity in Globus Pallidus Interna,30.962221192390615,13.993693722918646,16.632342377829783,0,0.0,False,0,0.0,False,0,0.0,False,5,1.1927480916030535,True,0,0.0,False,2,0.47709923664122134,True,4,0.9541984732824427,True,16,3.8167938931297707,True,0,0.0,False,1,0.23854961832061067,True,0,0.0,False,6,1.4312977099236641,True,97,23.139312977099237,True
10.1101/2021.12.07.471685,,Cerebellar contributions to a brainwide network for reversal learning,35.781462434291115,13.051681579878466,16.31327123746195,0,0.0,False,0,0.0,False,0,0.0,False,12,1.1389521640091116,True,0,0.0,False,0,0.0,False,92,8.731966590736523,True,23,2.1829916476841307,True,0,0.0,False,0,0.0,False,1,0.09491268033409264,True,13,1.233864844343204,True,183,17.36902050113895,True
10.1101/2021.12.08.471524,,Stress-impaired reward pathway promotes distinct feeding behavior patterns,30.974258933774678,13.808939485421124,17.360308686598785,0,0.0,False,0,0.0,False,0,0.0,False,7,1.7060687301974164,True,0,0.0,False,0,0.0,False,22,5.361930294906166,True,24,5.849378503534,True,0,0.0,False,0,0.0,False,0,0.0,False,4,0.9748964172556666,True,91,22.178893492566417,True
10.1101/2021.12.08.471533,,Inhibitory neurosteroid reverses the dendritic spine disorder caused by gain-of-function GABAAR epilepsy variants,19.03798568111455,15.35509330925353,19.098228414172688,0,0.0,False,0,0.0,False,0,0.0,False,4,1.3623978201634876,True,0,0.0,False,0,0.0,False,12,4.087193460490463,True,20,6.8119891008174385,True,0,0.0,False,0,0.0,False,0,0.0,False,3,1.0217983651226157,True,23,7.833787465940054,True
10.1101/2021.12.08.471768,,Tsc1 haploinsufficiency leads to Pax2 dysregulation in the developing murine cerebellum,37.297158193060824,12.432602198557198,16.153427079872277,0,0.0,False,0,0.0,False,0,0.0,False,1,0.19657951641438964,True,0,0.0,False,0,0.0,False,50,9.82897582071948,True,16,3.1452722626302343,True,0,0.0,False,0,0.0,False,0,0.0,False,2,0.3931590328287793,True,83,16.31609986239434,True
10.1101/2021.12.08.471775,,Trapping of Nicotinic Acetylcholine Receptor Ligands Assayed by in vitro Cellular Studies and in vivo PET Imaging,43.09991277486486,12.12508181929033,15.30634475470471,0,0.0,False,0,0.0,False,0,0.0,False,4,0.5752085130859936,True,0,0.0,False,0,0.0,False,25,3.5950532067874605,True,17,2.4446361806154733,True,0,0.0,False,0,0.0,False,1,0.1438021282714984,True,10,1.4380212827149843,True,120,17.25625539257981,True
10.1101/2021.12.08.471864,,SV2A-Syt1 interaction controls surface nanoclustering and access to recycling synaptic vesicles,33.816488565849454,13.084770926448254,16.23151341578072,0,0.0,False,0,0.0,False,0,0.0,False,7,1.3910969793322734,True,0,0.0,False,0,0.0,False,42,8.34658187599364,True,17,3.3783783783783785,True,0,0.0,False,0,0.0,False,1,0.1987281399046105,True,5,0.9936406995230523,True,54,10.731319554848966,True
10.1101/2021.12.09.471904,,Neurexins in serotonergic neurons regulate serotonin transmission and complex mouse behaviors,39.9571444240793,12.188497794833612,15.409100177558853,0,0.0,False,0,0.0,False,0,0.0,False,11,1.7767727346147633,True,0,0.0,False,0,0.0,False,24,3.876595057341302,True,4,0.6460991762235503,True,0,0.0,False,0,0.0,False,1,0.16152479405588757,True,4,0.6460991762235503,True,173,27.94378937166855,True
10.1101/2021.12.09.471955,,Stereotyped Behavioral Maturation and Rhythmic Quiescence in C. elegans Embryos,33.473675806035715,13.039093427775004,16.55161832809659,0,0.0,False,0,0.0,False,0,0.0,False,9,0.9865175928970733,True,0,0.0,False,0,0.0,False,56,6.1383316891373445,True,33,3.6172311739559353,True,0,0.0,False,0,0.0,False,1,0.10961306587745259,True,11,1.2057437246519787,True,171,18.743834265044395,True
10.1101/2021.12.09.472035,,The intrinsic spatiotemporal organization of the human brain - A multi-dimensional functional network atlas,27.77216854117961,14.88147328531306,17.528907317123082,0,0.0,False,0,0.0,False,0,0.0,False,16,1.913189046992706,True,0,0.0,False,0,0.0,False,65,7.7723305034078685,True,43,5.141695563792897,True,0,0.0,False,0,0.0,False,7,0.8370202080593089,True,14,1.6740404161186178,True,86,10.283391127585794,True
10.1101/2021.12.10.471949,,Sex-dependent effects of Setd1a haploinsufficiency on development and adult behaviour,36.173932166048274,13.235138450834878,16.04047309833024,0,0.0,False,0,0.0,False,0,0.0,False,10,1.2351778656126482,True,0,0.0,False,0,0.0,False,37,4.570158102766798,True,44,5.434782608695652,True,0,0.0,False,0,0.0,False,0,0.0,False,17,2.099802371541502,True,147,18.15711462450593,True
10.1101/2021.12.10.472142,,Active neural coordination of motor behaviors with internal states,36.21157628953682,13.36100772476134,16.810799886577474,0,0.0,False,0,0.0,False,0,0.0,False,7,0.9971509971509972,True,0,0.0,False,0,0.0,False,111,15.81196581196581,True,28,3.988603988603989,True,0,0.0,False,0,0.0,False,1,0.14245014245014245,True,10,1.4245014245014245,True,106,15.0997150997151,True
10.1101/2021.12.10.472161,,Predicting proprioceptive cortical anatomy and neural coding with topographic autoencoders,27.605228016533772,14.770143629947473,17.635735639344084,0,0.0,False,0,0.0,False,0,0.0,False,24,2.9271862422246615,True,0,0.0,False,2,0.24393218685205514,True,110,13.416270276863031,True,28,3.415050615928772,True,0,0.0,False,0,0.0,False,0,0.0,False,12,1.4635931211123308,True,80,9.757287474082206,True
10.1101/2021.12.11.472235,,Ion channel distributions in cortical neurons are optimized for energy-efficient active dendritic computations,21.209130781155807,15.291556713461375,18.45989148221514,0,0.0,False,0,0.0,False,0,0.0,False,7,1.4589412255106293,True,0,0.0,False,0,0.0,False,58,12.08837015423093,True,30,6.252605252188412,True,0,0.0,False,0,0.0,False,1,0.20842017507294708,True,10,2.084201750729471,True,47,9.795748228428511,True
10.1101/2021.12.13.472377,,An intrinsic endothelial dysfunction causes cerebral small vessel disease,34.51332055386587,13.796891092552013,17.196670180997224,0,0.0,False,0,0.0,False,0,0.0,False,3,0.47953964194373405,True,0,0.0,False,0,0.0,False,32,5.115089514066496,True,18,2.877237851662404,True,0,0.0,False,0,0.0,False,0,0.0,False,6,0.9590792838874681,True,140,22.37851662404092,True
10.1101/2021.12.13.472383,,Differentiation signals from glia are fine-tuned to set neuronal numbers during development,35.65495083674409,13.625015351744668,16.678292552318368,0,0.0,False,0,0.0,False,0,0.0,False,3,0.5269629369401019,True,0,0.0,False,0,0.0,False,78,13.70103636044265,True,16,2.810468997013877,True,0,0.0,False,0,0.0,False,6,1.0539258738802038,True,3,0.5269629369401019,True,73,12.822764798875813,True
10.1101/2021.12.13.472447,,Improvement in peripherical visual attentional performance in professional soccer players following a single neurofeedback training,42.943432471710565,11.431949668972884,14.557153042592569,0,0.0,False,0,0.0,False,0,0.0,False,4,1.5337423312883436,True,0,0.0,False,0,0.0,False,1,0.3834355828220859,True,8,3.067484662576687,True,0,0.0,False,0,0.0,False,0,0.0,False,12,4.601226993865031,True,36,13.803680981595091,True
10.1101/2021.12.13.472507,,"Direct linkage detection with multimodal IVA fusion reveals markers of age, sex, cognition, and schizophrenia in large neuroimaging studies",31.145280553574196,14.382336424300203,17.623896662600192,0,0.0,False,0,0.0,False,0,0.0,False,9,1.4173228346456694,True,0,0.0,False,0,0.0,False,58,9.133858267716535,True,21,3.3070866141732282,True,1,0.15748031496062992,True,0,0.0,False,4,0.6299212598425197,True,4,0.6299212598425197,True,76,11.968503937007874,True
10.1101/2021.12.14.472588,,Three simple steps to improve the interpretability of EEG-SVM studies,24.419211353226956,15.581090520471896,18.271671339347677,0,0.0,False,0,0.0,False,0,0.0,False,8,2.7605244996549345,True,0,0.0,False,1,0.3450655624568668,True,9,3.105590062111801,True,18,6.211180124223602,True,0,0.0,False,0,0.0,False,0,0.0,False,7,2.4154589371980677,True,22,7.59144237405107,True
10.1101/2021.12.14.472594,,Neural Readout of a Latency Code in the Active Electrosensory System,28.16834589048173,14.890176557465093,18.713469800875817,0,0.0,False,0,0.0,False,0,0.0,False,11,2.363050483351235,True,0,0.0,False,0,0.0,False,20,4.296455424274973,True,24,5.155746509129967,True,0,0.0,False,0,0.0,False,0,0.0,False,7,1.5037593984962407,True,54,11.600429645542427,True
10.1101/2021.12.16.472887,,Nanoscale patterning of in vitro neuronal circuits,36.979597466568464,13.089973953955816,16.1858222967729,0,0.0,False,0,0.0,False,0,0.0,False,14,2.9523407844791225,True,0,0.0,False,0,0.0,False,29,6.115563053563897,True,33,6.959088991986504,True,0,0.0,False,0,0.0,False,1,0.21088148460565162,True,6,1.2652889076339098,True,90,18.979333614508647,True
10.1101/2021.12.16.472949,,Prolonged nicotine exposure reduces aversion to the drug in mice by altering nicotinic transmission in the interpeduncular nucleus,34.96209238020427,13.666544540455618,17.69202409007594,0,0.0,False,0,0.0,False,0,0.0,False,3,0.419639110365086,True,0,0.0,False,0,0.0,False,64,8.952301021121835,True,26,3.6368722898307455,True,0,0.0,False,0,0.0,False,4,0.5595188138201147,True,11,1.5386767380053155,True,106,14.827248566233038,True
10.1101/2021.12.16.472972,,The dynamic range of voltage-dependent gap junction signaling is maintained by Ih-induced membrane potential depolarization,36.9649621566152,12.755995477955032,15.912222082652935,0,0.0,False,0,0.0,False,0,0.0,False,9,1.1441647597254005,True,0,0.0,False,0,0.0,False,64,8.13628273582507,True,22,2.796847190439868,True,0,0.0,False,0,0.0,False,1,0.12712941774726672,True,28,3.559623696923468,True,115,14.619883040935672,True
10.1101/2021.12.16.473002,,Loss of Depalmitoylation Exaggerates Synaptic Upscaling and Leads to Neuroinflammation in a Lysosomal Storage Disease,31.88351128913945,13.833483591890758,16.677025468175255,0,0.0,False,0,0.0,False,1,0.07705941280727441,True,12,0.9247129536872929,True,0,0.0,False,0,0.0,False,80,6.164753024581953,True,11,0.8476535408800184,True,0,0.0,False,0,0.0,False,2,0.15411882561454882,True,5,0.38529706403637204,True,270,20.806041457964092,True
10.1101/2021.12.16.473041,,Diminished GAD67 Terminals and Ambient GABA Inhibition Associated with Reduced Motor Neuron Recruitment Threshold in the SOD1G93A ALS mouse,38.1706171344793,12.703165668238942,15.606268755072302,0,0.0,False,0,0.0,False,0,0.0,False,12,2.031832035218422,True,0,0.0,False,0,0.0,False,44,7.45005079580088,True,15,2.5397900440230274,True,0,0.0,False,1,0.16931933626820184,True,1,0.16931933626820184,True,5,0.8465966813410092,True,94,15.916017609210972,True
10.1101/2021.12.17.473188,,Stimulus-induced changes in 1/f-like background activity in EEG,30.01709857579212,14.661643259862611,17.941838552209557,0,0.0,False,0,0.0,False,0,0.0,False,6,1.1303692539562924,True,0,0.0,False,0,0.0,False,16,3.014318010550113,True,11,2.0723436322532027,True,0,0.0,False,0,0.0,False,0,0.0,False,7,1.3187641296156745,True,82,15.44837980406933,True
10.1101/2021.12.17.473193,,"Mesoscale cortex-wide neural dynamics predict goal-directed, but not random actions in mice several seconds prior to movement",34.73962076967581,13.928066413204697,16.557050719497415,0,0.0,False,0,0.0,False,0,0.0,False,9,0.648414985590778,True,0,0.0,False,0,0.0,False,193,13.904899135446685,True,81,5.835734870317003,True,0,0.0,False,0,0.0,False,0,0.0,False,35,2.521613832853026,True,129,9.293948126801153,True
10.1101/2021.12.17.473211,,"Amyloid-PET of the white matter: relationship to free water, fiber integrity, and cognition in patients with dementia and small vessel disease",27.70027183778194,15.01795508204837,18.03213420961605,0,0.0,False,0,0.0,False,0,0.0,False,3,0.5610622779128484,True,0,0.0,False,1,0.18702075930428277,True,31,5.797643538432766,True,41,7.667851131475594,True,0,0.0,False,0,0.0,False,3,0.5610622779128484,True,21,3.9274359453899383,True,73,13.652515429212643,True
10.1101/2021.12.17.473229,,"Drosophila SPG12 ortholog, reticulon-like 1, governs presynaptic ER organization and Ca2+ dynamics",40.75936780742461,12.185404118329469,15.399593967517403,0,0.0,False,0,0.0,False,0,0.0,False,4,0.4986909362922329,True,0,0.0,False,0,0.0,False,55,6.857000374018202,True,44,5.485600299214562,True,0,0.0,False,0,0.0,False,5,0.6233636703652911,True,7,0.8727091385114076,True,126,15.708764493205335,True
10.1101/2021.12.17.473245,,Metabolically-Incorporated Deuterium in Myelin Localized by Neutron Diffraction and Identified by Mass Spectrometry,29.90276456665265,15.297420696511669,18.75124671706538,0,0.0,False,0,0.0,False,0,0.0,False,9,1.276595744680851,True,0,0.0,False,0,0.0,False,35,4.964539007092199,True,28,3.9716312056737593,True,0,0.0,False,0,0.0,False,2,0.28368794326241137,True,18,2.553191489361702,True,112,15.886524822695037,True
10.1101/2021.12.17.473253,,Bayesian inference in ring attractor networks,34.14884732052579,13.45077535429406,17.499314351683516,0,0.0,False,0,0.0,False,0,0.0,False,17,2.8234512539445276,True,0,0.0,False,0,0.0,False,70,11.62597575153629,True,48,7.972097658196312,True,0,0.0,False,0,0.0,False,3,0.4982561036372695,True,21,3.487792725460887,True,40,6.643414715163594,True
10.1101/2021.12.18.471222,,Speech-driven Facial Animations Improve Speech-in-Noise Comprehension of Humans,34.73977640463755,13.710096827621353,17.260194504607806,0,0.0,False,0,0.0,False,0,0.0,False,8,1.9925280199252802,True,0,0.0,False,0,0.0,False,28,6.973848069738481,True,22,5.47945205479452,True,0,0.0,False,0,0.0,False,0,0.0,False,9,2.2415940224159403,True,53,13.20049813200498,True
10.1101/2021.12.21.473311,,The role of intraspinal sensory neurons in the control of quadrupedal locomotion,27.223648161982368,15.56500176190342,18.396214021932174,0,0.0,False,0,0.0,False,0,0.0,False,7,1.8706574024585783,True,0,0.0,False,0,0.0,False,52,13.89631213254944,True,5,1.3361838588989845,True,0,0.0,False,0,0.0,False,0,0.0,False,5,1.3361838588989845,True,22,5.879208979155532,True
10.1101/2021.12.21.473704,,The role of the angular gyrus in semantic cognition – A synthesis of five functional neuroimaging studies,34.89524831741741,12.352537739288188,15.824775944539304,0,0.0,False,0,0.0,False,0,0.0,False,11,1.2898686679174483,True,0,0.0,False,0,0.0,False,41,4.807692307692308,True,42,4.924953095684803,True,0,0.0,False,0,0.0,False,9,1.055347091932458,True,20,2.3452157598499066,True,77,9.029080675422138,True
10.1101/2021.12.22.473899,,"Quantifying the inverted U: A meta-analysis of prefrontal dopamine, D1-receptors, and working memory",26.596522906389765,13.928561546253366,18.05538709863377,0,0.0,False,0,0.0,False,0,0.0,False,7,2.3809523809523814,True,0,0.0,False,0,0.0,False,32,10.884353741496598,True,15,5.1020408163265305,True,0,0.0,False,0,0.0,False,0,0.0,False,4,1.3605442176870748,True,41,13.945578231292517,True
10.1101/2021.12.23.474014,,"Fast, high-throughput production of improved rabies viral vectors for specific, efficient and versatile transsynaptic retrograde labeling",30.665794358853333,14.572397564443197,17.984850541139206,0,0.0,False,0,0.0,False,0,0.0,False,26,3.273322422258593,True,1,0.12589701624071511,True,0,0.0,False,53,6.6725418607579,True,28,3.5251164547400227,True,0,0.0,False,0,0.0,False,1,0.12589701624071511,True,16,2.014352259851442,True,140,17.62558227370011,True
10.1101/2021.12.23.474034,,Cerebellar acceleration of learning in an evidence-accumulation task,38.31958209074148,11.97007133588519,14.78401178578746,0,0.0,False,0,0.0,False,0,0.0,False,7,0.9624639076034649,True,0,0.0,False,0,0.0,False,50,6.874742197167606,True,31,4.262340162243916,True,0,0.0,False,0,0.0,False,0,0.0,False,17,2.337412347036986,True,36,4.949814381960676,True
10.1101/2021.12.24.474120,,Selfee: Self-supervised Features Extraction of animal behaviors,26.69136015325674,14.33935717326522,17.20970625798212,0,0.0,False,0,0.0,False,0,0.0,False,7,1.489995742869306,True,0,0.0,False,2,0.4257130693912303,True,52,11.068539804171989,True,70,14.89995742869306,True,0,0.0,False,0,0.0,False,1,0.21285653469561516,True,20,4.257130693912303,True,67,14.261387824606215,True
10.1101/2021.12.24.474124,,Hypodopaminergic state of the nigrostriatal pathway drives compulsive alcohol use,26.444096234837218,15.028474819055308,18.552581645777117,0,0.0,False,0,0.0,False,0,0.0,False,10,2.3946360153256703,True,0,0.0,False,0,0.0,False,15,3.5919540229885056,True,6,1.4367816091954022,True,1,0.23946360153256704,True,0,0.0,False,1,0.23946360153256704,True,2,0.4789272030651341,True,86,20.593869731800766,True
10.1101/2021.12.27.474306,,The Functional Logic of Odor Information Processing in the Drosophila Antennal Lobe,28.39995994951738,14.283268425619319,17.621410575059663,0,0.0,False,0,0.0,False,0,0.0,False,9,1.2467100706469039,True,0,0.0,False,0,0.0,False,83,11.497437318188114,True,28,3.8786535531237014,True,1,0.13852334118298934,True,0,0.0,False,1,0.13852334118298934,True,5,0.6926167059149467,True,69,9.558110541626265,True
10.1101/2021.12.27.474309,,A hybrid boundary element-finite element method to solve the EEG forward problem,41.66987179806506,12.654675545282686,15.713678498456165,0,0.0,False,0,0.0,False,0,0.0,False,4,0.562350625615071,True,0,0.0,False,0,0.0,False,40,5.62350625615071,True,26,3.6552790664979615,True,0,0.0,False,0,0.0,False,0,0.0,False,21,2.9523407844791225,True,127,17.854632363278505,True
